@relation coletas

@attribute lotacao numeric
@attribute total_segundos numeric
@attribute temp_aparente numeric
@attribute precipitacao numeric
@attribute class {vazio,normal,lotado,superlotado}

@data
8,48894,28.57,0.0889,normal
9,48895,28.57,0.0889,normal
9,48896,28.57,0.0889,normal
10,48897,28.57,0.0889,normal
10,48898,28.57,0.0889,normal
10,48899,28.57,0.0889,normal
9,48900,28.57,0.0889,normal
9,48901,28.57,0.0889,normal
9,48902,28.57,0.0889,normal
9,48903,28.57,0.0889,normal
9,48904,28.57,0.0889,normal
9,48905,28.57,0.0889,normal
9,48906,28.57,0.0889,normal
9,48907,28.57,0.0889,normal
9,48908,28.57,0.0889,normal
9,48909,28.57,0.0889,normal
10,48910,28.57,0.0889,normal
10,48911,28.57,0.0889,normal
10,48912,28.57,0.0889,normal
12,48913,28.57,0.0889,normal
12,48914,28.57,0.0889,normal
12,48915,28.57,0.0889,normal
12,48916,28.57,0.0889,normal
11,48917,28.57,0.0889,normal
11,48918,28.57,0.0889,normal
11,48919,28.57,0.0889,normal
11,48920,28.57,0.0889,normal
11,48921,28.57,0.0889,normal
11,48922,28.57,0.0889,normal
8,48923,28.57,0.0889,normal
8,48924,28.57,0.0889,normal
8,48925,28.57,0.0889,normal
8,48926,28.57,0.0889,normal
9,48927,28.57,0.0889,normal
10,48928,28.57,0.0889,normal
11,48929,28.57,0.0889,normal
12,48930,28.57,0.0889,normal
12,48931,28.57,0.0889,normal
13,48932,28.57,0.0889,normal
13,48933,28.57,0.0889,normal
13,48934,28.57,0.0889,normal
13,48935,28.57,0.0889,normal
13,48936,28.57,0.0889,normal
11,48937,28.57,0.0889,normal
10,48938,28.57,0.0889,normal
10,48939,28.57,0.0889,normal
8,48940,28.57,0.0889,normal
9,48941,28.57,0.0889,normal
8,48942,28.57,0.0889,normal
8,48943,28.57,0.0889,normal
8,48944,28.57,0.0889,normal
8,48945,28.57,0.0889,normal
8,48946,28.57,0.0889,normal
8,48947,28.57,0.0889,normal
8,48948,28.57,0.0889,normal
7,48949,28.57,0.0889,normal
7,48950,28.57,0.0889,normal
7,48951,28.57,0.0889,normal
6,48952,28.57,0.0889,normal
6,48953,28.57,0.0889,normal
7,48954,28.57,0.0889,normal
7,48955,28.57,0.0889,normal
7,48956,28.57,0.0889,normal
7,48957,28.57,0.0889,normal
8,48958,28.57,0.0889,normal
9,48959,28.57,0.0889,normal
9,48960,28.57,0.0889,normal
9,48961,28.57,0.0889,normal
9,48962,28.57,0.0889,normal
9,48963,28.57,0.0889,normal
8,48964,28.57,0.0889,normal
8,48965,28.57,0.0889,normal
8,48966,28.57,0.0889,normal
8,48967,28.57,0.0889,normal
7,48968,28.57,0.0889,normal
6,48969,28.57,0.0889,normal
10,48970,28.57,0.0889,normal
10,48971,28.57,0.0889,normal
10,48972,28.57,0.0889,normal
9,48973,28.57,0.0889,normal
9,48974,28.57,0.0889,normal
10,48975,28.57,0.0889,normal
10,48976,28.57,0.0889,normal
10,48977,28.57,0.0889,normal
10,48978,28.57,0.0889,normal
10,48979,28.57,0.0889,normal
6,48980,28.57,0.0889,normal
6,48981,28.57,0.0889,normal
6,48982,28.57,0.0889,normal
6,48983,28.57,0.0889,normal
6,48984,28.57,0.0889,normal
6,48985,28.57,0.0889,normal
6,48986,28.57,0.0889,normal
6,48987,28.57,0.0889,normal
6,48988,28.57,0.0889,normal
6,48989,28.57,0.0889,normal
6,48990,28.57,0.0889,normal
6,48991,28.57,0.0889,normal
7,48992,28.57,0.0889,normal
7,48993,28.57,0.0889,normal
8,48994,28.57,0.0889,normal
8,48995,28.57,0.0889,normal
8,48996,28.57,0.0889,normal
8,48997,28.57,0.0889,normal
8,48998,28.57,0.0889,normal
8,48999,28.57,0.0889,normal
8,49000,28.57,0.0889,normal
8,49001,28.57,0.0889,normal
7,49002,28.57,0.0889,normal
7,49003,28.57,0.0889,normal
7,49004,28.57,0.0889,normal
7,49005,28.57,0.0889,normal
7,49006,28.57,0.0889,normal
7,49007,28.57,0.0889,normal
8,49008,28.57,0.0889,normal
8,49009,28.57,0.0889,normal
8,49010,28.57,0.0889,normal
8,49011,28.57,0.0889,normal
8,49012,28.57,0.0889,normal
8,49013,28.57,0.0889,normal
8,49014,28.57,0.0889,normal
8,49015,28.57,0.0889,normal
7,49016,28.57,0.0889,normal
7,49017,28.57,0.0889,normal
7,49018,28.57,0.0889,normal
7,49019,28.57,0.0889,normal
7,49020,28.57,0.0889,normal
7,49021,28.57,0.0889,normal
7,49022,28.57,0.0889,normal
8,49023,28.57,0.0889,normal
8,49024,28.57,0.0889,normal
8,49025,28.57,0.0889,normal
8,49026,28.57,0.0889,normal
8,49027,28.57,0.0889,normal
9,49028,28.57,0.0889,normal
9,49029,28.57,0.0889,normal
9,49030,28.57,0.0889,normal
9,49031,28.57,0.0889,normal
9,49032,28.57,0.0889,normal
8,49033,28.57,0.0889,normal
8,49034,28.57,0.0889,normal
8,49035,28.57,0.0889,normal
8,49036,28.57,0.0889,normal
12,49037,28.57,0.0889,normal
12,49038,28.57,0.0889,normal
12,49039,28.57,0.0889,normal
13,49040,28.57,0.0889,normal
13,49041,28.57,0.0889,normal
13,49042,28.57,0.0889,normal
13,49043,28.57,0.0889,normal
13,49044,28.57,0.0889,normal
13,49045,28.57,0.0889,normal
13,49046,28.57,0.0889,normal
9,49047,28.57,0.0889,normal
9,49048,28.57,0.0889,normal
9,49049,28.57,0.0889,normal
8,49050,28.57,0.0889,normal
8,49051,28.57,0.0889,normal
8,49052,28.57,0.0889,normal
10,49053,28.57,0.0889,normal
10,49054,28.57,0.0889,normal
10,49055,28.57,0.0889,normal
11,49056,28.57,0.0889,normal
11,49057,28.57,0.0889,normal
11,49058,28.57,0.0889,normal
11,49059,28.57,0.0889,normal
11,49060,28.57,0.0889,normal
11,49061,28.57,0.0889,normal
12,49062,28.57,0.0889,normal
10,49063,28.57,0.0889,normal
10,49064,28.57,0.0889,normal
10,49065,28.57,0.0889,normal
10,49066,28.57,0.0889,normal
10,49067,28.57,0.0889,normal
10,49068,28.57,0.0889,normal
10,49069,28.57,0.0889,normal
10,49070,28.57,0.0889,normal
10,49071,28.57,0.0889,normal
9,49072,28.57,0.0889,normal
9,49073,28.57,0.0889,normal
10,49074,28.57,0.0889,normal
10,49075,28.57,0.0889,normal
10,49076,28.57,0.0889,normal
10,49077,28.57,0.0889,normal
10,49078,28.57,0.0889,normal
10,49079,28.57,0.0889,normal
10,49080,28.57,0.0889,normal
10,49081,28.57,0.0889,normal
10,49082,28.57,0.0889,normal
10,49083,28.57,0.0889,normal
10,49084,28.57,0.0889,normal
11,49085,28.57,0.0889,normal
12,49086,28.57,0.0889,normal
12,49087,28.57,0.0889,normal
12,49088,28.57,0.0889,normal
11,49089,28.57,0.0889,normal
11,49090,28.57,0.0889,normal
11,49091,28.57,0.0889,normal
11,49092,28.57,0.0889,normal
11,49093,28.57,0.0889,normal
11,49094,28.57,0.0889,normal
10,49095,28.57,0.0889,normal
9,49096,28.57,0.0889,normal
9,49097,28.57,0.0889,normal
9,49098,28.57,0.0889,normal
9,49099,28.57,0.0889,normal
10,49100,28.57,0.0889,normal
10,49101,28.57,0.0889,normal
10,49102,28.57,0.0889,normal
9,49103,28.57,0.0889,normal
9,49104,28.57,0.0889,normal
9,49105,28.57,0.0889,normal
8,49106,28.57,0.0889,normal
8,49107,28.57,0.0889,normal
8,49108,28.57,0.0889,normal
8,49109,28.57,0.0889,normal
7,49110,28.57,0.0889,normal
8,49111,28.57,0.0889,normal
8,49112,28.57,0.0889,normal
8,49113,28.57,0.0889,normal
8,49114,28.57,0.0889,normal
8,49115,28.57,0.0889,normal
8,49116,28.57,0.0889,normal
8,49117,28.57,0.0889,normal
7,49118,28.57,0.0889,normal
7,49119,28.57,0.0889,normal
7,49120,28.57,0.0889,normal
6,49121,28.57,0.0889,normal
7,49122,28.57,0.0889,normal
7,49123,28.57,0.0889,normal
7,49124,28.57,0.0889,normal
7,49125,28.57,0.0889,normal
7,49126,28.57,0.0889,normal
7,49127,28.57,0.0889,normal
7,49128,28.57,0.0889,normal
7,49129,28.57,0.0889,normal
7,49130,28.57,0.0889,normal
9,49131,28.57,0.0889,normal
8,49132,28.57,0.0889,normal
8,49133,28.57,0.0889,normal
8,49134,28.57,0.0889,normal
8,49135,28.57,0.0889,normal
8,49136,28.57,0.0889,normal
8,49137,28.57,0.0889,normal
8,49138,28.57,0.0889,normal
8,49139,28.57,0.0889,normal
8,49140,28.57,0.0889,normal
7,49141,28.57,0.0889,normal
7,49142,28.57,0.0889,normal
7,49143,28.57,0.0889,normal
7,49144,28.57,0.0889,normal
6,49145,28.57,0.0889,normal
6,49146,28.57,0.0889,normal
6,49147,28.57,0.0889,normal
6,49148,28.57,0.0889,normal
8,49149,28.57,0.0889,normal
7,49150,28.57,0.0889,normal
8,49151,28.57,0.0889,normal
8,49152,28.57,0.0889,normal
8,49153,28.57,0.0889,normal
8,49154,28.57,0.0889,normal
8,49155,28.57,0.0889,normal
8,49156,28.57,0.0889,normal
8,49157,28.57,0.0889,normal
8,49158,28.57,0.0889,normal
6,49159,28.57,0.0889,normal
6,49160,28.57,0.0889,normal
5,49161,28.57,0.0889,normal
5,49162,28.57,0.0889,normal
5,49163,28.57,0.0889,normal
4,49164,28.57,0.0889,normal
4,49165,28.57,0.0889,normal
4,49166,28.57,0.0889,normal
4,49167,28.57,0.0889,normal
5,49168,28.56,0.0864,normal
5,49169,28.56,0.0864,normal
5,49170,28.56,0.0864,normal
5,49171,28.56,0.0864,normal
5,49172,28.56,0.0864,normal
6,49173,28.56,0.0864,normal
6,49174,28.56,0.0864,normal
6,49175,28.56,0.0864,normal
6,49176,28.56,0.0864,normal
8,49177,28.56,0.0864,normal
8,49178,28.56,0.0864,normal
8,49179,28.56,0.0864,normal
8,49180,28.56,0.0864,normal
9,49181,28.56,0.0864,normal
9,49182,28.56,0.0864,normal
9,49183,28.56,0.0864,normal
10,49184,28.56,0.0864,normal
10,49185,28.56,0.0864,normal
10,49186,28.56,0.0864,normal
10,49187,28.56,0.0864,normal
10,49188,28.56,0.0864,normal
10,49189,28.56,0.0864,normal
10,49190,28.56,0.0864,normal
10,49191,28.56,0.0864,normal
11,49192,28.56,0.0864,normal
11,49193,28.56,0.0864,normal
11,49194,28.56,0.0864,normal
12,49195,28.56,0.0864,normal
12,49196,28.56,0.0864,normal
12,49197,28.56,0.0864,normal
11,49198,28.56,0.0864,normal
11,49199,28.56,0.0864,normal
11,49200,28.56,0.0864,normal
11,49201,28.56,0.0864,normal
11,49202,28.56,0.0864,normal
11,49203,28.56,0.0864,normal
11,49204,28.56,0.0864,normal
10,49205,28.56,0.0864,normal
10,49206,28.56,0.0864,normal
11,49207,28.56,0.0864,normal
11,49208,28.56,0.0864,normal
11,49209,28.56,0.0864,normal
11,49210,28.56,0.0864,normal
11,49211,28.56,0.0864,normal
11,49212,28.56,0.0864,normal
11,49213,28.56,0.0864,normal
11,49214,28.56,0.0864,normal
11,49215,28.56,0.0864,normal
11,49216,28.56,0.0864,normal
12,49217,28.56,0.0864,normal
12,49218,28.56,0.0864,normal
12,49219,28.56,0.0864,normal
12,49220,28.56,0.0864,normal
12,49221,28.56,0.0864,normal
12,49222,28.56,0.0864,normal
13,49223,28.56,0.0864,normal
13,49224,28.56,0.0864,normal
13,49225,28.56,0.0864,normal
13,49226,28.56,0.0864,normal
13,49227,28.56,0.0864,normal
14,49228,28.56,0.0864,normal
14,49229,28.56,0.0864,normal
13,49230,28.56,0.0864,normal
14,49231,28.56,0.0864,normal
14,49232,28.56,0.0864,normal
13,49233,28.56,0.0864,normal
13,49234,28.56,0.0864,normal
13,49235,28.56,0.0864,normal
13,49236,28.56,0.0864,normal
13,49237,28.56,0.0864,normal
12,49238,28.56,0.0864,normal
12,49239,28.56,0.0864,normal
12,49240,28.56,0.0864,normal
11,49241,28.56,0.0864,normal
14,49242,28.56,0.0864,normal
14,49243,28.56,0.0864,normal
14,49244,28.56,0.0864,normal
14,49245,28.56,0.0864,normal
14,49246,28.56,0.0864,normal
14,49247,28.56,0.0864,normal
14,49248,28.56,0.0864,normal
14,49249,28.56,0.0864,normal
14,49250,28.56,0.0864,normal
14,49251,28.56,0.0864,normal
13,49252,28.56,0.0864,normal
13,49253,28.56,0.0864,normal
13,49254,28.56,0.0864,normal
13,49255,28.56,0.0864,normal
13,49256,28.56,0.0864,normal
13,49257,28.56,0.0864,normal
13,49258,28.56,0.0864,normal
13,49259,28.56,0.0864,normal
13,49260,28.56,0.0864,normal
13,49261,28.56,0.0864,normal
10,49262,28.56,0.0864,normal
10,49263,28.56,0.0864,normal
11,49264,28.56,0.0864,normal
12,49265,28.56,0.0864,normal
12,49266,28.56,0.0864,normal
12,49267,28.56,0.0864,normal
12,49268,28.56,0.0864,normal
12,49269,28.56,0.0864,normal
12,49270,28.56,0.0864,normal
12,49271,28.56,0.0864,normal
11,49272,28.56,0.0864,normal
11,49273,28.56,0.0864,normal
14,49274,28.56,0.0864,normal
15,49275,28.56,0.0864,normal
15,49276,28.56,0.0864,normal
15,49277,28.56,0.0864,normal
15,49278,28.56,0.0864,normal
14,49279,28.56,0.0864,normal
16,49280,28.56,0.0864,normal
16,49281,28.56,0.0864,normal
16,49282,28.56,0.0864,normal
15,49283,28.56,0.0864,normal
12,49284,28.56,0.0864,normal
11,49285,28.56,0.0864,normal
12,49286,28.56,0.0864,normal
13,49287,28.56,0.0864,normal
13,49288,28.56,0.0864,normal
13,49289,28.56,0.0864,normal
12,49290,28.56,0.0864,normal
12,49291,28.56,0.0864,normal
12,49292,28.56,0.0864,normal
12,49293,28.56,0.0864,normal
12,49294,28.56,0.0864,normal
11,49295,28.56,0.0864,normal
10,49296,28.56,0.0864,normal
9,49297,28.56,0.0864,normal
10,49298,28.56,0.0864,normal
9,49299,28.56,0.0864,normal
8,49300,28.56,0.0864,normal
8,49301,28.56,0.0864,normal
8,49302,28.56,0.0864,normal
8,49303,28.56,0.0864,normal
9,49304,28.56,0.0864,normal
9,49305,28.56,0.0864,normal
9,49306,28.56,0.0864,normal
9,49307,28.56,0.0864,normal
7,49308,28.56,0.0864,normal
7,49309,28.56,0.0864,normal
9,49310,28.56,0.0864,normal
11,49311,28.56,0.0864,normal
10,49312,28.56,0.0864,normal
11,49313,28.56,0.0864,normal
11,49314,28.56,0.0864,normal
11,49315,28.56,0.0864,normal
11,49316,28.56,0.0864,normal
11,49317,28.56,0.0864,normal
11,49318,28.56,0.0864,normal
11,49319,28.56,0.0864,normal
8,49320,28.56,0.0864,normal
6,49321,28.56,0.0864,normal
6,49322,28.56,0.0864,normal
6,49323,28.56,0.0864,normal
6,49324,28.56,0.0864,normal
7,49325,28.56,0.0864,normal
9,49326,28.56,0.0864,normal
9,49327,28.56,0.0864,normal
10,49328,28.56,0.0864,normal
10,49329,28.56,0.0864,normal
10,49330,28.56,0.0864,normal
10,49331,28.56,0.0864,normal
10,49332,28.56,0.0864,normal
10,49333,28.56,0.0864,normal
10,49334,28.56,0.0864,normal
10,49335,28.56,0.0864,normal
9,49336,28.56,0.0864,normal
9,49337,28.56,0.0864,normal
8,49338,28.56,0.0864,normal
8,49339,28.56,0.0864,normal
9,49340,28.56,0.0864,normal
9,49341,28.56,0.0864,normal
9,49342,28.56,0.0864,normal
13,49343,28.56,0.0864,normal
13,49344,28.56,0.0864,normal
14,49345,28.56,0.0864,normal
14,49346,28.56,0.0864,normal
14,49347,28.56,0.0864,normal
14,49348,28.56,0.0864,normal
14,49349,28.56,0.0864,normal
14,49350,28.56,0.0864,normal
14,49351,28.56,0.0864,normal
14,49352,28.56,0.0864,normal
9,49353,28.56,0.0864,normal
9,49354,28.56,0.0864,normal
9,49355,28.56,0.0864,normal
10,49356,28.56,0.0864,normal
10,49357,28.56,0.0864,normal
9,49358,28.56,0.0864,normal
8,49359,28.56,0.0864,normal
9,49360,28.56,0.0864,normal
9,49361,28.56,0.0864,normal
9,49362,28.56,0.0864,normal
9,49363,28.56,0.0864,normal
9,49364,28.56,0.0864,normal
9,49365,28.56,0.0864,normal
8,49366,28.56,0.0864,normal
8,49367,28.56,0.0864,normal
7,49368,28.56,0.0864,normal
7,49369,28.56,0.0864,normal
6,49370,28.56,0.0864,normal
6,49371,28.56,0.0864,normal
6,49372,28.56,0.0864,normal
6,49373,28.56,0.0864,normal
6,49374,28.56,0.0864,normal
6,49375,28.56,0.0864,normal
6,49376,28.56,0.0864,normal
7,49377,28.56,0.0864,normal
10,49378,28.56,0.0864,normal
10,49379,28.56,0.0864,normal
9,49380,28.56,0.0864,normal
9,49381,28.56,0.0864,normal
9,49382,28.56,0.0864,normal
9,49383,28.56,0.0864,normal
9,49384,28.56,0.0864,normal
9,49385,28.56,0.0864,normal
9,49386,28.56,0.0864,normal
8,49387,28.56,0.0864,normal
5,49388,28.56,0.0864,normal
5,49389,28.56,0.0864,normal
5,49390,28.56,0.0864,normal
6,49391,28.56,0.0864,normal
6,49392,28.56,0.0864,normal
6,49393,28.56,0.0864,normal
6,49394,28.56,0.0864,normal
5,49395,28.56,0.0864,normal
5,49396,28.56,0.0864,normal
8,49397,28.56,0.0864,normal
8,49398,28.56,0.0864,normal
8,49399,28.56,0.0864,normal
8,49400,28.56,0.0864,normal
9,49401,28.56,0.0864,normal
9,49402,28.56,0.0864,normal
9,49403,28.56,0.0864,normal
9,49404,28.56,0.0864,normal
9,49405,28.56,0.0864,normal
10,49406,28.56,0.0864,normal
7,49407,28.56,0.0864,normal
7,49408,28.55,0.0838,normal
9,49409,28.55,0.0838,normal
9,49410,28.55,0.0838,normal
9,49411,28.55,0.0838,normal
8,49412,28.55,0.0838,normal
8,49413,28.55,0.0838,normal
8,49414,28.55,0.0838,normal
8,49415,28.55,0.0838,normal
7,49416,28.55,0.0838,normal
7,49417,28.55,0.0838,normal
7,49418,28.55,0.0838,normal
4,49419,28.55,0.0838,normal
4,49420,28.55,0.0838,normal
4,49421,28.55,0.0838,normal
4,49422,28.55,0.0838,normal
4,49423,28.55,0.0838,normal
4,49424,28.55,0.0838,normal
4,49425,28.55,0.0838,normal
4,49426,28.55,0.0838,normal
4,49427,28.55,0.0838,normal
4,49428,28.55,0.0838,normal
4,49429,28.55,0.0838,normal
5,49430,28.55,0.0838,normal
5,49431,28.55,0.0838,normal
5,49432,28.55,0.0838,normal
5,49433,28.55,0.0838,normal
5,49434,28.55,0.0838,normal
5,49435,28.55,0.0838,normal
5,49436,28.55,0.0838,normal
5,49437,28.55,0.0838,normal
5,49438,28.55,0.0838,normal
5,49439,28.55,0.0838,normal
5,49440,28.55,0.0838,normal
5,49441,28.55,0.0838,normal
5,49442,28.55,0.0838,normal
8,49443,28.55,0.0838,normal
8,49444,28.55,0.0838,normal
8,49445,28.55,0.0838,normal
8,49446,28.55,0.0838,normal
8,49447,28.55,0.0838,normal
8,49448,28.55,0.0838,normal
8,49449,28.55,0.0838,normal
8,49450,28.55,0.0838,normal
8,49451,28.55,0.0838,normal
8,49452,28.55,0.0838,normal
5,49453,28.55,0.0838,normal
5,49454,28.55,0.0838,normal
5,49455,28.55,0.0838,normal
5,49456,28.55,0.0838,normal
5,49457,28.55,0.0838,normal
5,49458,28.55,0.0838,normal
5,49459,28.55,0.0838,normal
6,49460,28.55,0.0838,normal
6,49461,28.55,0.0838,normal
6,49462,28.55,0.0838,normal
6,49463,28.55,0.0838,normal
6,49464,28.55,0.0838,normal
6,49465,28.55,0.0838,normal
6,49466,28.55,0.0838,normal
6,49467,28.55,0.0838,normal
6,49468,28.55,0.0838,normal
6,49469,28.55,0.0838,normal
5,49470,28.55,0.0838,normal
5,49471,28.55,0.0838,normal
5,49472,28.55,0.0838,normal
9,49473,28.55,0.0838,normal
9,49474,28.55,0.0838,normal
9,49475,28.55,0.0838,normal
9,49476,28.55,0.0838,normal
9,49477,28.55,0.0838,normal
9,49478,28.55,0.0838,normal
9,49479,28.55,0.0838,normal
10,49480,28.55,0.0838,normal
10,49481,28.55,0.0838,normal
11,49482,28.55,0.0838,normal
7,49483,28.55,0.0838,normal
8,49484,28.55,0.0838,normal
8,49485,28.55,0.0838,normal
8,49486,28.55,0.0838,normal
8,49487,28.55,0.0838,normal
8,49488,28.55,0.0838,normal
9,49489,28.55,0.0838,normal
9,49490,28.55,0.0838,normal
10,49491,28.55,0.0838,normal
9,49492,28.55,0.0838,normal
9,49493,28.55,0.0838,normal
8,49494,28.55,0.0838,normal
8,49495,28.55,0.0838,normal
8,49496,28.55,0.0838,normal
7,49497,28.55,0.0838,normal
9,49498,28.55,0.0838,normal
8,49499,28.55,0.0838,normal
8,49500,28.55,0.0838,normal
7,49501,28.55,0.0838,normal
7,49502,28.55,0.0838,normal
7,49503,28.55,0.0838,normal
8,49504,28.55,0.0838,normal
8,49505,28.55,0.0838,normal
8,49506,28.55,0.0838,normal
8,49507,28.55,0.0838,normal
6,49508,28.55,0.0838,normal
8,49509,28.55,0.0838,normal
8,49510,28.55,0.0838,normal
8,49511,28.55,0.0838,normal
8,49512,28.55,0.0838,normal
8,49513,28.55,0.0838,normal
8,49514,28.55,0.0838,normal
8,49515,28.55,0.0838,normal
8,49516,28.55,0.0838,normal
8,49517,28.55,0.0838,normal
8,49518,28.55,0.0838,normal
6,49519,28.55,0.0838,normal
6,49520,28.55,0.0838,normal
6,49521,28.55,0.0838,normal
6,49522,28.55,0.0838,normal
6,49523,28.55,0.0838,normal
9,49524,28.55,0.0838,normal
9,49525,28.55,0.0838,normal
9,49526,28.55,0.0838,normal
9,49527,28.55,0.0838,normal
10,49528,28.54,0.0838,normal
10,49529,28.54,0.0838,normal
9,49530,28.54,0.0838,normal
9,49531,28.54,0.0838,normal
9,49532,28.54,0.0838,normal
9,49533,28.54,0.0838,normal
6,49534,28.54,0.0838,normal
6,49535,28.54,0.0838,normal
8,49536,28.54,0.0838,normal
8,49537,28.54,0.0838,normal
7,49538,28.54,0.0838,normal
7,49539,28.54,0.0838,normal
7,49540,28.54,0.0838,normal
7,49541,28.54,0.0838,normal
8,49542,28.54,0.0838,normal
8,49543,28.54,0.0838,normal
8,49544,28.54,0.0838,normal
10,49545,28.54,0.0838,normal
8,49546,28.54,0.0838,normal
8,49547,28.54,0.0838,normal
8,49548,28.54,0.0838,normal
8,49549,28.54,0.0838,normal
7,49550,28.54,0.0838,normal
7,49551,28.54,0.0838,normal
6,49552,28.54,0.0838,normal
6,49553,28.54,0.0838,normal
6,49554,28.54,0.0838,normal
3,49555,28.54,0.0838,normal
3,49556,28.54,0.0838,normal
7,49557,28.54,0.0838,normal
7,49558,28.54,0.0838,normal
8,49559,28.54,0.0838,normal
9,49560,28.54,0.0838,normal
9,49561,28.54,0.0838,normal
9,49562,28.54,0.0838,normal
9,49563,28.54,0.0838,normal
9,49564,28.54,0.0838,normal
9,49565,28.54,0.0838,normal
9,49566,28.54,0.0838,normal
5,49567,28.54,0.0838,normal
5,49568,28.54,0.0838,normal
4,49569,28.54,0.0838,normal
6,49570,28.54,0.0838,normal
6,49571,28.54,0.0838,normal
7,49572,28.54,0.0838,normal
7,49573,28.54,0.0838,normal
6,49574,28.54,0.0838,normal
6,49575,28.54,0.0838,normal
6,49576,28.54,0.0838,normal
6,49577,28.54,0.0838,normal
6,49578,28.54,0.0838,normal
6,49579,28.54,0.0838,normal
3,49580,28.54,0.0838,normal
3,49581,28.54,0.0838,normal
3,49582,28.54,0.0838,normal
2,49583,28.54,0.0838,normal
2,49584,28.54,0.0838,normal
2,49585,28.54,0.0838,normal
2,49586,28.54,0.0838,normal
2,49587,28.54,0.0838,normal
2,49588,28.54,0.0838,normal
2,49589,28.54,0.0838,normal
2,49590,28.54,0.0838,normal
2,49591,28.54,0.0838,normal
2,49592,28.54,0.0838,normal
2,49593,28.54,0.0838,normal
3,49594,28.54,0.0838,normal
3,49595,28.54,0.0838,normal
3,49596,28.54,0.0838,normal
3,49597,28.54,0.0838,normal
3,49598,28.54,0.0838,normal
3,49599,28.54,0.0838,normal
3,49600,28.54,0.0838,normal
3,49601,28.54,0.0838,normal
3,49602,28.54,0.0838,normal
3,49603,28.54,0.0838,normal
3,49604,28.54,0.0838,normal
3,49605,28.54,0.0838,normal
3,49606,28.54,0.0838,normal
3,49607,28.54,0.0838,normal
3,49608,28.54,0.0838,normal
4,49609,28.54,0.0838,normal
5,49610,28.54,0.0838,normal
5,49611,28.54,0.0838,normal
5,49612,28.54,0.0838,normal
5,49613,28.54,0.0838,normal
5,49614,28.54,0.0838,normal
4,49615,28.54,0.0838,normal
4,49616,28.54,0.0838,normal
4,49617,28.54,0.0838,normal
5,49618,28.54,0.0838,normal
5,49619,28.54,0.0838,normal
6,49620,28.54,0.0838,normal
6,49621,28.54,0.0838,normal
7,49622,28.54,0.0838,normal
7,49623,28.54,0.0838,normal
7,49624,28.54,0.0838,normal
7,49625,28.54,0.0838,normal
8,49626,28.54,0.0838,normal
9,49627,28.54,0.0838,normal
8,49628,28.54,0.0838,normal
9,49629,28.54,0.0838,normal
12,49630,28.54,0.0838,normal
12,49631,28.54,0.0838,normal
11,49632,28.54,0.0838,normal
11,49633,28.54,0.0838,normal
11,49634,28.54,0.0838,normal
11,49635,28.54,0.0838,normal
11,49636,28.54,0.0838,normal
12,49637,28.54,0.0838,normal
13,49638,28.54,0.0838,normal
13,49639,28.54,0.0838,normal
11,49640,28.54,0.0838,normal
11,49641,28.54,0.0838,normal
11,49642,28.54,0.0838,normal
12,49643,28.54,0.0838,normal
11,49644,28.54,0.0838,normal
11,49645,28.54,0.0838,normal
12,49646,28.54,0.0838,normal
9,49647,28.54,0.0838,normal
8,49648,28.54,0.0838,normal
10,49649,28.54,0.0838,normal
9,49650,28.54,0.0838,normal
9,49651,28.54,0.0838,normal
8,49652,28.54,0.0838,normal
7,49653,28.54,0.0838,normal
8,49654,28.54,0.0838,normal
8,49655,28.54,0.0838,normal
8,49656,28.54,0.0838,normal
9,49657,28.54,0.0838,normal
12,49658,28.54,0.0838,normal
10,49659,28.54,0.0838,normal
11,49660,28.54,0.0838,normal
11,49661,28.54,0.0838,normal
11,49662,28.54,0.0838,normal
10,49663,28.54,0.0838,normal
11,49664,28.54,0.0838,normal
11,49665,28.54,0.0838,normal
10,49666,28.54,0.0838,normal
11,49667,28.54,0.0838,normal
10,49668,28.54,0.0838,normal
10,49669,28.54,0.0838,normal
10,49670,28.54,0.0838,normal
10,49671,28.54,0.0838,normal
12,49672,28.54,0.0838,normal
12,49673,28.54,0.0838,normal
11,49674,28.54,0.0838,normal
11,49675,28.54,0.0838,normal
11,49676,28.54,0.0838,normal
9,49677,28.54,0.0838,normal
9,49678,28.54,0.0838,normal
10,49679,28.54,0.0838,normal
10,49680,28.54,0.0838,superlotado
11,49681,28.54,0.0838,superlotado
